medcode,READcode,Readterm,IHD,MI,Hypertension,AF,CVA,Diabetes,Iron_deficiency,Asthma,COPD,Cancer,Depression,Dementia
28755,9Oi0.00,chronic obstructive pulmonary disease monitoring 1st letter,,,,,,,,,1,,,
24248,H313.00,mixed simple and mucopurulent chronic bronchitis,,,,,,,,,1,,,
42258,9Oi3.00,chronic obstructive pulmonary disease monitoring verb invite,,,,,,,,,1,,,
103864,9kf0.11,copd patient unsuitable for pulmonary rehabilitation,,,,,,,,,1,,,
70787,H32y100,atrophic (senile) emphysema,,,,,,,,,1,,,
104481,8CMV.00,has chronic obstructive pulmonary disease care plan,,,,,,,,,1,,,
10802,H37..00,moderate chronic obstructive pulmonary disease,,,,,,,,,1,,,
105457,8CMW500,chronic obstructive pulmonary disease care pathway,,,,,,,,,1,,,
63479,H32y200,macleod's unilateral emphysema,,,,,,,,,1,,,
109683,2126F00,chronic obstructive pulmonary disease resolved,,,,,,,,,1,,,
45089,H31y100,chronic tracheobronchitis,,,,,,,,,1,,,
12166,H3y..00,other specified chronic obstructive airways disease,,,,,,,,,1,,,
38074,9Oi4.00,chronic obstructive pulmonary disease monitor phone invite,,,,,,,,,1,,,
99948,9kf0.00,copd patient unsuitable for pulmonary rehab - enh serv admin,,,,,,,,,1,,,
111668,H32yz11,sawyer - jones syndrome,,,,,,,,,1,,,
44525,H312z00,obstructive chronic bronchitis nos,,,,,,,,,1,,,
37371,66YD.00,chronic obstructive pulmonary disease monitoring due,,,,,,,,,1,,,
37247,H3z..11,chronic obstructive pulmonary disease nos,,,,,,,,,1,,,
50699,9Nd6.00,patient consent given for supply of home oxygen,,,,,,,,,1,,,
10863,H36..00,mild chronic obstructive pulmonary disease,,,,,,,,,1,,,
33450,H32z.00,emphysema nos,,,,,,,,,1,,,
101042,8BMW.00,issue of chronic obstructive pulmonary disease rescue pack,,,,,,,,,1,,,
56860,H320000,segmental bullous emphysema,,,,,,,,,1,,,
27819,H312.00,obstructive chronic bronchitis,,,,,,,,,1,,,
21855,6639,home oxygen supply,,,,,,,,,1,,,
19003,66Ye.00,emergency copd admission since last appointment,,,,,,,,,1,,,
39149,7.45E+02,home oxygen support,,,,,,,,,1,,,
65733,Hyu3100,[x]other specified chronic obstructive pulmonary disease,,,,,,,,,1,,,
93568,H39..00,very severe chronic obstructive pulmonary disease,,,,,,,,,1,,,
104608,H3A..00,end stage chronic obstructive airways disease,,,,,,,,,1,,,
26435,66Yk.00,home oxygen supply - concentrator,,,,,,,,,1,,,
42313,679V.00,health education - chronic obstructive pulmonary disease,,,,,,,,,1,,,
14798,H312100,emphysematous bronchitis,,,,,,,,,1,,,
46578,H321.00,panlobular emphysema,,,,,,,,,1,,,
92955,H32y000,acute vesicular emphysema,,,,,,,,,1,,,
104169,661N300,copd self-management plan review,,,,,,,,,1,,,
98283,9kf2.00,copd structured smoking assessment declined - enh serv admin,,,,,,,,,1,,,
115642,9Oi5100,chronic obstructive pulmonary disease monitor sms 1st invite,,,,,,,,,1,,,
100877,38Dd.00,clinical chronic obstructive pulmonary disease questionnaire,,,,,,,,,1,,,
59263,H32y111,acute interstitial emphysema,,,,,,,,,1,,,
102685,66YB000,chronic obstructive pulmonary disease 3 monthly review,,,,,,,,,1,,,
9876,H38..00,severe chronic obstructive pulmonary disease,,,,,,,,,1,,,
1446,H312200,acute exacerbation of chronic obstructive airways disease,,,,,,,,,1,,,
40159,H311000,purulent chronic bronchitis,,,,,,,,,1,,,
101046,389A.00,assessment for home oxygen therapy,,,,,,,,,1,,,
104998,8I61000,chronic obstructve pulmonry disease rescue pack not indicatd,,,,,,,,,1,,,
115755,9Oi5200,chronic obstructive pulmonary disease monitor sms 2nd invite,,,,,,,,,1,,,
34215,9Oi2.00,chronic obstructive pulmonary disease monitoring 3rd letter,,,,,,,,,1,,,
46036,66Yi.00,multiple copd emergency hospital admissions,,,,,,,,,1,,,
11150,H311.00,mucopurulent chronic bronchitis,,,,,,,,,1,,,
26306,H320.00,chronic bullous emphysema,,,,,,,,,1,,,
108586,66Yz100,chronic obstruct pulmonary disease management plan declined,,,,,,,,,1,,,
4084,663K.00,airways obstructn irreversible,,,,,,,,,1,,,
998,H3...11,chronic obstructive airways disease,,,,,,,,,1,,,
103733,H320311,tension pneumatocoele,,,,,,,,,1,,,
45777,8CR1.00,chronic obstructive pulmonary disease clini management plan,,,,,,,,,1,,,
107877,8IEy.00,chronic obstructive pulmon dis wr self managem plan declined,,,,,,,,,1,,,
101205,9K6..00,home oxygen order form completed,,,,,,,,,1,,,
101804,8IAq.00,home oxygen therapy declined,,,,,,,,,1,,,
109774,66YB200,telehealth chronic obstructive pulmonary disease monitoring,,,,,,,,,1,,,
18621,66YL.00,chronic obstructive pulmonary disease follow-up,,,,,,,,,1,,,
8417,6639.12,oxygen at home,,,,,,,,,1,,,
25603,H310.00,simple chronic bronchitis,,,,,,,,,1,,,
35303,9N4W.00,dna - did not attend copd clinic,,,,,,,,,1,,,
103773,6AJ..00,home oxygen therapy review,,,,,,,,,1,,,
103007,66YB100,chronic obstructive pulmonary disease 6 monthly review,,,,,,,,,1,,,
10980,H322.00,centrilobular emphysema,,,,,,,,,1,,,
66043,H31y.00,other chronic bronchitis,,,,,,,,,1,,,
34202,9Oi1.00,chronic obstructive pulmonary disease monitoring 2nd letter,,,,,,,,,1,,,
104265,9e03.00,gp ooh service notified of copd care plan,,,,,,,,,1,,,
794,H32..00,emphysema,,,,,,,,,1,,,
61118,H310z00,simple chronic bronchitis nos,,,,,,,,,1,,,
37030,663E.00,home oxygen supply stopped,,,,,,,,,1,,,
11287,66YM.00,chronic obstructive pulmonary disease annual review,,,,,,,,,1,,,
15626,H310000,chronic catarrhal bronchitis,,,,,,,,,1,,,
16410,H32yz00,other emphysema nos,,,,,,,,,1,,,
103758,8Hkw.00,referral to copd community nursing team,,,,,,,,,1,,,
103494,14B3.12,history of chronic obstructive pulmonary disease,,,,,,,,,1,,,
28743,66Yf.00,number of copd exacerbations in past year,,,,,,,,,1,,,
45770,66Yg.00,chronic obstructive pulmonary disease disturbs sleep,,,,,,,,,1,,,
22924,66Yj.00,home oxygen supply - cylinder,,,,,,,,,1,,,
26125,H312300,bronchiolitis obliterans,,,,,,,,,1,,,
98284,9kf1.00,refer copd structured smoking assessment - enhanc serv admin,,,,,,,,,1,,,
64721,H464000,chronic emphysema due to chemical fumes,,,,,,,,,1,,,
23492,H320z00,chronic bullous emphysema nos,,,,,,,,,1,,,
61127,66Yl.00,home oxygen supply - liquid oxygen,,,,,,,,,1,,,
18476,66YL.11,copd follow-up,,,,,,,,,1,,,
67040,H3y..11,other specified chronic obstructive pulmonary disease,,,,,,,,,1,,,
99536,H320300,bullous emphysema with collapse,,,,,,,,,1,,,
68066,H31yz00,other chronic bronchitis nos,,,,,,,,,1,,,
45998,66YT.00,chronic obstructive pulmonary disease monitoring by doctor,,,,,,,,,1,,,
5710,H3z..00,chronic obstructive airways disease nos,,,,,,,,,1,,,
104117,661M300,copd self-management plan agreed,,,,,,,,,1,,,
9520,66YB.00,chronic obstructive pulmonary disease monitoring,,,,,,,,,1,,,
37959,H311100,fetid chronic bronchitis,,,,,,,,,1,,,
68662,H320100,zonal bullous emphysema,,,,,,,,,1,,,
21061,H3y0.00,chronic obstruct pulmonary dis with acute lower resp infectn,,,,,,,,,1,,,
103400,9kf1.11,referred for copd structured smoking assessment,,,,,,,,,1,,,
15157,H31z.00,chronic bronchitis nos,,,,,,,,,1,,,
60188,H320200,giant bullous emphysema,,,,,,,,,1,,,
11019,8H2R.00,admit copd emergency,,,,,,,,,1,,,
104985,9NgP.00,on chronic obstructive pulmonary disease supprtv cre pathway,,,,,,,,,1,,,
19106,66Yd.00,copd accident and emergency attendance since last visit,,,,,,,,,1,,,
22905,H581.00,interstitial emphysema,,,,,,,,,1,,,
66058,Hyu3000,[x]other emphysema,,,,,,,,,1,,,
7884,H3y1.00,"chron obstruct pulmonary dis wth acute exacerbation, unspec",,,,,,,,,1,,,
1001,H3...00,chronic obstructive pulmonary disease,,,,,,,,,1,,,
54893,H582.00,compensatory emphysema,,,,,,,,,1,,,
40788,H32y.00,other emphysema,,,,,,,,,1,,,
104710,9NgP.11,on copd (chr obstruc pulmonary disease) supportv cre pathway,,,,,,,,,1,,,
106637,9Nk7000,seen in chronic obstructive pulmonary disease clinic,,,,,,,,,1,,,
45771,66Yh.00,chronic obstructive pulmonary disease does not disturb sleep,,,,,,,,,1,,,
102622,8Hke.00,referral to home oxygen service,,,,,,,,,1,,,
101116,9K6..11,hoof (home oxygen order form) completed,,,,,,,,,1,,,
19721,8CE6.00,chronic obstructive pulmonary disease leaflet given,,,,,,,,,1,,,
103678,8BMa000,chronic obstructiv pulmonary disease medication optimisation,,,,,,,,,1,,,
103760,9kf2.11,copd structured smoking assessment declined,,,,,,,,,1,,,
3243,H31..00,chronic bronchitis,,,,,,,,,1,,,
106945,8IEZ.00,chronic obstructive pulmonary disease rescue pack declined,,,,,,,,,1,,,
103558,8CeD.00,preferred place of care for next exacerbation of copd,,,,,,,,,1,,,
63430,B241000,malignant neoplasm of endocardium,,,,,,,,,,1,,
47737,B800000,carcinoma in situ of lip,,,,,,,,,,1,,
26081,4M02.00,gleason prostate grade 8-10 (high),,,,,,,,,,1,,
16280,B550400,malignant neoplasm of neck nos,,,,,,,,,,1,,
46771,BB5D800,"[m]hepatocellular carcinoma, fibrolamellar",,,,,,,,,,1,,
55630,B07y.00,malignant neoplasm of other specified site of nasopharynx,,,,,,,,,,1,,
60092,B62y700,malignant lymphoma nos of spleen,,,,,,,,,,1,,
57550,B821.00,carcinoma in situ of skin of eyelid including canthus,,,,,,,,,,1,,
109745,B32G.00,malignant melanoma stage iv m1a,,,,,,,,,,1,,
19945,B582.00,secondary malignant neoplasm of skin,,,,,,,,,,1,,
39923,B223100,malignant neoplasm of middle lobe of lung,,,,,,,,,,1,,
69104,B305100,malignant neoplasm of carpal bone - lunate,,,,,,,,,,1,,
36899,B327800,malignant melanoma of toe,,,,,,,,,,1,,
54140,B824100,carcinoma in situ of skin of neck,,,,,,,,,,1,,
114964,B524X00,"malignant neoplasm/peripheral nerves of trunk,unspecified",,,,,,,,,,1,,
39863,ZV10214,[v]personal history of malignant neoplasm of nose,,,,,,,,,,1,,
26259,8CR8.00,cancer shared care medication card,,,,,,,,,,1,,
63723,B601z00,lymphosarcoma nos,,,,,,,,,,1,,
62380,B601200,lymphosarcoma of intrathoracic lymph nodes,,,,,,,,,,1,,
113633,BBr3000,[m]plasma cell leukaemia,,,,,,,,,,1,,
101715,B616700,"hodgkin's disease, lymphocytic depletion of spleen",,,,,,,,,,1,,
38978,B15z.00,malignant neoplasm of liver and intrahepatic bile ducts nos,,,,,,,,,,1,,
67497,B106.00,"malignant neoplasm, overlapping lesion of oesophagus",,,,,,,,,,1,,
40622,BB5V711,[m]mucoid cell carcinoma,,,,,,,,,,1,,
65599,B520200,malignant neoplasm of acoustic nerve,,,,,,,,,,1,,
100781,ByuF300,[x]carcinoma in situ of other parts of respiratory system,,,,,,,,,,1,,
10375,B810811,carcinoma in situ of glottis,,,,,,,,,,1,,
62828,B581z00,secondary malignant neoplasm of other urinary organ nos,,,,,,,,,,1,,
99621,B520.00,malignant neoplasm of cranial nerves,,,,,,,,,,1,,
34388,B17z.00,malignant neoplasm of pancreas nos,,,,,,,,,,1,,
112660,B004100,"malignant neoplasm of lip unspecified, frenulum",,,,,,,,,,1,,
30416,BB82111,[m]colloid adenocarcinoma,,,,,,,,,,1,,
58949,B308D00,malignant neoplasm of phalanges of foot,,,,,,,,,,1,,
48820,B410.00,malignant neoplasm of endocervix,,,,,,,,,,1,,
100584,B110000,malignant neoplasm of cardiac orifice of stomach,,,,,,,,,,1,,
64602,B470.00,malignant neoplasm of undescended testis,,,,,,,,,,1,,
66064,BBbM.00,[m]giant cell glioblastoma,,,,,,,,,,1,,
19141,B44..00,malignant neoplasm of ovary and other uterine adnexa,,,,,,,,,,1,,
34000,BB80100,[m]cystadenocarcinoma nos,,,,,,,,,,1,,
45667,B501.00,malignant neoplasm of orbit,,,,,,,,,,1,,
38510,B47z.00,malignant neoplasm of testis nos,,,,,,,,,,1,,
115639,7Q0J100,cancer supportive drugs band 1,,,,,,,,,,1,,
54313,8O83.00,cancer emotional and psychosocial support and advice,,,,,,,,,,1,,
37805,B213100,malignant neoplasm of cricoid cartilage,,,,,,,,,,1,,
98781,BB5F.00,[m]trabecular adenocarcinoma,,,,,,,,,,1,,
60526,B336z00,malignant neoplasm of skin of upper limb or shoulder nos,,,,,,,,,,1,,
43642,B011.00,malignant neoplasm of dorsal surface of tongue,,,,,,,,,,1,,
99493,B002.00,"malignant neoplasm of upper lip, inner aspect",,,,,,,,,,1,,
18676,B585000,pathological fracture due to metastatic bone disease,,,,,,,,,,1,,
53551,B627600,diffuse non-hodgkin's immunoblastic (diffuse) lymphoma,,,,,,,,,,1,,
73532,B613300,"hodgkin's, lymphocytic-histiocytic pred intra-abdominal node",,,,,,,,,,1,,
18771,BBLJ.00,[m]clear cell sarcoma of kidney,,,,,,,,,,1,,
39388,BBcC.11,[m]olfactory neuroblastoma,,,,,,,,,,1,,
25886,B222100,malignant neoplasm of upper lobe of lung,,,,,,,,,,1,,
26165,B211.00,malignant neoplasm of supraglottis,,,,,,,,,,1,,
33388,B071000,malignant neoplasm of adenoid,,,,,,,,,,1,,
30576,B333300,malignant neoplasm of skin of forehead,,,,,,,,,,1,,
95715,B627900,mucosa-associated lymphoma,,,,,,,,,,1,,
70516,BB5D.11,[m]biliary tract adenomas and adenocarcinomas,,,,,,,,,,1,,
67518,ByuD100,[x]other types of follicular non-hodgkin's lymphoma,,,,,,,,,,1,,
53477,ZV67811,[v]follow-up examination after chemotherapy for leukaemia,,,,,,,,,,1,,
22187,B150300,hepatocellular carcinoma,,,,,,,,,,1,,
57481,ByuC300,[x]secondary malignant neoplasm/oth+unspc respiratory organs,,,,,,,,,,1,,
114824,ZV10712,[v]personal history of lymphosarcoma,,,,,,,,,,1,,
1800,B141.00,malignant neoplasm of rectum,,,,,,,,,,1,,
6316,BBr0100,[m]acute leukaemia nos,,,,,,,,,,1,,
34692,B68y.00,other leukaemia of unspecified cell type,,,,,,,,,,1,,
7693,BBE..00,[m]naevi and melanomas,,,,,,,,,,1,,
58973,Byu0.00,"[x]malignant neoplasm of lip, oral cavity and pharynx",,,,,,,,,,1,,
114810,B072100,malignant neoplasm of opening of auditory tube,,,,,,,,,,1,,
104743,B613800,"hodgkin's, lymphocytic-histiocytic pred of multiple sites",,,,,,,,,,1,,
16297,B0z0.00,malignant neoplasm of pharynx unspecified,,,,,,,,,,1,,
44627,B560800,secondary and unspec malig neop anterior cervical ln,,,,,,,,,,1,,
32213,BB0A.00,"[m]malignant tumour, fusiform cell type",,,,,,,,,,1,,
101668,Byu5400,"[x]malignant neoplasm/peripheral nerves of trunk,unspecified",,,,,,,,,,1,,
1950,BB4..00,[m]transitional cell papillomas and carcinomas,,,,,,,,,,1,,
113458,B620.11,reticulosarcoma - follicular or nodular,,,,,,,,,,1,,
54613,B201200,malignant neoplasm of tympanic antrum,,,,,,,,,,1,,
42218,B55y.00,malignant neoplasm of other specified sites,,,,,,,,,,1,,
10851,B51..11,cerebral tumour - malignant,,,,,,,,,,1,,
24539,BBV2.00,[m]chondroblastic osteosarcoma,,,,,,,,,,1,,
71850,BBr6000,[m]myeloid leukaemia nos,,,,,,,,,,1,,
47366,B565300,secondary and unspec malig neop sacral lymph nodes,,,,,,,,,,1,,
90118,9OkC.00,patient on regional cancer register,,,,,,,,,,1,,
106069,B305.11,malignant neoplasm of carpal bones,,,,,,,,,,1,,
109429,ZV10412,[v]personal history of malignant neoplasm of genital organ,,,,,,,,,,1,,
36325,B470300,teratoma of undescended testis,,,,,,,,,,1,,
111311,B317.00,"malignant neoplasm, overlap lesion connective & soft tissue",,,,,,,,,,1,,
57727,ZV10014,[v]personal history of malignant neoplasm of large intestine,,,,,,,,,,1,,
49875,B52X.00,"malignant neoplasm of meninges, unspecified",,,,,,,,,,1,,
61289,B564100,secondary and unspec malig neop deep inguinal lymph nodes,,,,,,,,,,1,,
6920,BB5U.00,[m]villous adenomas and adenocarcinomas,,,,,,,,,,1,,
27509,BBP1.00,"[m]mesothelioma, malignant",,,,,,,,,,1,,
33843,B583.00,secondary malignant neoplasm of brain and spinal cord,,,,,,,,,,1,,
46042,B630300,lambda light chain myeloma,,,,,,,,,,1,,
19310,8BC3.00,cancer care plan given,,,,,,,,,,1,,
3445,B33..16,epithelioma basal cell,,,,,,,,,,1,,
102142,B013000,malignant neoplasm of anterior 2/3 of tongue ventral surface,,,,,,,,,,1,,
64618,BBr3.00,[m]plasma cell leukaemias,,,,,,,,,,1,,
62492,BBV8.00,[m]osteoblastoma,,,,,,,,,,1,,
28919,B521.00,malignant neoplasm of cerebral meninges,,,,,,,,,,1,,
10387,B830000,lobular carcinoma in situ of breast,,,,,,,,,,1,,
26454,B45X.00,malignant neoplasm/overlapping lesion/feml genital organs,,,,,,,,,,1,,
104475,B692.00,subacute myelomonocytic leukaemia,,,,,,,,,,1,,
39148,BB5Mz00,[m]tubular adenoma or adenocarcinoma nos,,,,,,,,,,1,,
116246,Byu3000,[x]mal neoplasm/overlap lesion/bone+articular cartilage/limb,,,,,,,,,,1,,
4388,B020.00,malignant neoplasm of parotid gland,,,,,,,,,,1,,
38343,B560700,secondary and unspec malig neop submental lymph nodes,,,,,,,,,,1,,
8647,B825000,carcinoma in situ of skin of breast,,,,,,,,,,1,,
63104,B501z00,malignant neoplasm of orbit nos,,,,,,,,,,1,,
21447,BBV3.00,[m]fibroblastic osteosarcoma,,,,,,,,,,1,,
4087,B831.11,cin iii - carcinoma in situ of cervix,,,,,,,,,,1,,
88022,ByuC400,[x]secondary malignant neoplasm/oth+unspcfd digestive organs,,,,,,,,,,1,,
15989,B47z.12,teratoma of testis,,,,,,,,,,1,,
10668,BB5a000,[m]renal cell carcinoma,,,,,,,,,,1,,
41313,BB5D300,[m]bile duct cystadenocarcinoma,,,,,,,,,,1,,
105709,B62E600,enteropathy-associated t-cell lymphoma,,,,,,,,,,1,,
18619,B137.00,malignant neoplasm of splenic flexure of colon,,,,,,,,,,1,,
44930,BB81800,[m]papillary serous cystadenocarcinoma,,,,,,,,,,1,,
21715,Byu5011,[x]mesothelioma of lung,,,,,,,,,,1,,
58601,B337100,malignant neoplasm of skin of thigh,,,,,,,,,,1,,
98552,ZG42200,advice on testicular cancer,,,,,,,,,,1,,
72947,B802100,carcinoma in situ of fundus of stomach,,,,,,,,,,1,,
94278,B110111,malignant neoplasm of gastro-oesophageal junction,,,,,,,,,,1,,
69300,BB1F.00,[m]polygonal cell carcinoma,,,,,,,,,,1,,
73088,BBr9000,[m]monocytic leukaemia nos,,,,,,,,,,1,,
66541,BB1J.12,[m]round cell carcinoma,,,,,,,,,,1,,
42212,B825400,carcinoma in situ of skin of abdominal wall,,,,,,,,,,1,,
56554,B826000,carcinoma in situ of skin of shoulder,,,,,,,,,,1,,
24852,B016.00,malignant neoplasm of lingual tonsil,,,,,,,,,,1,,
65164,B326.00,malignant melanoma of upper limb and shoulder,,,,,,,,,,1,,
89909,B003200,"malignant neoplasm of lower lip, mucosa",,,,,,,,,,1,,
96003,B055000,malignant neoplasm of junction of hard and soft palate,,,,,,,,,,1,,
44452,B300C00,malignant neoplasm of vomer,,,,,,,,,,1,,
108037,B62z000,unspec malig neop lymphoid/histiocytic of unspecified site,,,,,,,,,,1,,
63054,B614z00,"hodgkin's disease, nodular sclerosis nos",,,,,,,,,,1,,
24048,B180200,malignant neoplasm of retrocaecal tissue,,,,,,,,,,1,,
111413,B32C.00,malignant melanoma stage iic,,,,,,,,,,1,,
8085,BBF1.00,[m]sarcoma nos,,,,,,,,,,1,,
63475,B652.00,subacute myeloid leukaemia,,,,,,,,,,1,,
17177,1429,h/o: * leukaemia,,,,,,,,,,1,,
31608,B43y.00,malignant neoplasm of other site of uterine body,,,,,,,,,,1,,
104328,B641000,b-cell chronic lymphocytic leukaemia,,,,,,,,,,1,,
27827,BB51.00,[m]adenocarcinoma in situ,,,,,,,,,,1,,
35053,B57..00,secondary malig neop of respiratory and digestive systems,,,,,,,,,,1,,
73556,B305z00,malignant neoplasm of hand bones nos,,,,,,,,,,1,,
4555,B45..00,malig neop of other and unspecified female genital organs,,,,,,,,,,1,,
49828,B441.00,malignant neoplasm of fallopian tube,,,,,,,,,,1,,
45490,B430z00,malignant neoplasm of corpus uteri nos,,,,,,,,,,1,,
102593,BB96.00,[m]noninfiltrating intraductal papillary adenocarcinoma,,,,,,,,,,1,,
38736,B5y..00,malignant neoplasm of other and unspecified site os,,,,,,,,,,1,,
116207,B33A.00,stewart-treves syndrome,,,,,,,,,,1,,
20160,B50..00,malignant neoplasm of eye,,,,,,,,,,1,,
5052,BBV1.13,[m]osteogenic sarcoma nos,,,,,,,,,,1,,
36882,BB5X.00,[m]clear cell adenomas and adenocarcinomas,,,,,,,,,,1,,
107166,B628200,follicular lymphoma grade 3,,,,,,,,,,1,,
58798,BB47.00,"[m]transitional cell carcinoma, spindle cell type",,,,,,,,,,1,,
61716,B524100,"malignant neoplasm of peripheral nerve,upp limb,incl should",,,,,,,,,,1,,
94438,BB85z00,[m]signet ring carcinoma nos,,,,,,,,,,1,,
59170,B51y000,malignant neoplasm of corpus callosum,,,,,,,,,,1,,
41571,B495.00,malignant neoplasm of bladder neck,,,,,,,,,,1,,
105085,B62E.00,t/nk-cell lymphoma,,,,,,,,,,1,,
42460,B543.00,malignant neoplasm of pineal gland,,,,,,,,,,1,,
39027,ByuC000,[x]malignant neoplasm of other specified sites,,,,,,,,,,1,,
28665,B07z.00,malignant neoplasm of nasopharynx nos,,,,,,,,,,1,,
102158,B625200,letterer-siwe disease of intrathoracic lymph nodes,,,,,,,,,,1,,
65489,B610.00,hodgkin's paragranuloma,,,,,,,,,,1,,
99012,B61z500,hodgkin's disease nos of lymph nodes inguinal region and leg,,,,,,,,,,1,,
18245,B330.00,malignant neoplasm of skin of lip,,,,,,,,,,1,,
55268,BBK2100,[m]myosarcoma,,,,,,,,,,1,,
34089,B62y400,malignant lymphoma nos of lymph nodes of axilla and arm,,,,,,,,,,1,,
105488,B36..00,local recurrence of malignant tumour of breast,,,,,,,,,,1,,
